"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount"
"2026-06-18","ipennington2","copilot","copilot_ai_credit","Claude Opus 5","117.380682","ai-credits","0.01","1.173807","1.173807","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","ipennington2","copilot","copilot_ai_credit","GPT-5.6 Luna","159.830964","ai-credits","0.01","1.598310","1.598310","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","ipennington2","copilot","copilot_ai_credit","GPT-5.4","170.832277","ai-credits","0.01","1.708323","1.708323","0.000000","3000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","icrowhurst","copilot","copilot_ai_credit","GPT-5.6 Luna","33.005594","ai-credits","0.01","0.330056","0.330056","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","icrowhurst","copilot","copilot_ai_credit","Claude Opus 5","311.062854","ai-credits","0.01","3.110629","3.110629","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","icrowhurst","copilot","copilot_ai_credit","GPT-5.6 Terra","291.899139","ai-credits","0.01","2.918991","2.918991","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","ihigginbotham","copilot","copilot_ai_credit","GPT-5.4","211.300790","ai-credits","0.01","2.113008","2.113008","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-06-18","ihigginbotham","copilot","copilot_ai_credit","Claude Sonnet 5","40.960149","ai-credits","0.01","0.409601","0.409601","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-06-18","ihigginbotham","copilot","copilot_ai_credit","GPT-5.3-Codex","301.563775","ai-credits","0.01","3.015638","3.015638","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-06-18","jlittlewood","copilot","copilot_ai_credit","GPT-5.6 Terra","424.181560","ai-credits","0.01","4.241816","4.241816","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-06-18","jlittlewood","copilot","copilot_ai_credit","GPT-5.6 Luna","46.159914","ai-credits","0.01","0.461599","0.461599","0.000000","7000","contoso-data","","Claims Platform","0","0"
"2026-06-18","jpennington","copilot","copilot_ai_credit","Gemini 3.1 Pro","323.873131","ai-credits","0.01","3.238731","3.238731","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-06-18","jnuttall","copilot","copilot_ai_credit","GPT-5.6 Sol","165.985841","ai-credits","0.01","1.659858","1.659858","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-18","jthorncroft","copilot","copilot_ai_credit","Claude Sonnet 5","415.006031","ai-credits","0.01","4.150060","4.150060","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-06-18","jthorncroft","copilot","copilot_ai_credit","GPT-5.6 Luna","273.814532","ai-credits","0.01","2.738145","2.738145","0.000000","7000","contoso-data","","Member Digital","0","0"
"2026-06-18","krowbotham","copilot","copilot_ai_credit","Claude Sonnet 5","32.381511","ai-credits","0.01","0.323815","0.323815","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-18","khigginbotham","copilot","copilot_ai_credit","GPT-5.6 Terra","388.414651","ai-credits","0.01","3.884147","3.884147","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-06-18","khigginbotham","copilot","copilot_ai_credit","Claude Sonnet 5","498.416699","ai-credits","0.01","4.984167","4.984167","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-06-18","khigginbotham","copilot","copilot_ai_credit","Claude Opus 5","498.092142","ai-credits","0.01","4.980921","4.980921","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-06-18","lhetherington","copilot","copilot_ai_credit","GPT-5.6 Terra","2186.155745","ai-credits","0.01","21.861557","21.861557","0.000000","7000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","lufford","copilot","copilot_ai_credit","GPT-5.6 Terra","77.122039","ai-credits","0.01","0.771220","0.771220","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-18","lufford","copilot","copilot_ai_credit","GPT-5.6 Terra","504.882671","ai-credits","0.01","5.048827","5.048827","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-18","lkettering","copilot","copilot_ai_credit","MAI-Code-1-Flash","296.023160","ai-credits","0.01","2.960232","2.960232","0.000000","3000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","lhigginbotham","copilot","copilot_ai_credit","GPT-5.6 Terra","113.763417","ai-credits","0.01","1.137634","1.137634","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-06-18","lhigginbotham","copilot","copilot_ai_credit","Claude Sonnet 5","157.619552","ai-credits","0.01","1.576196","1.576196","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-06-18","lhigginbotham","copilot","copilot_ai_credit","GPT-5.6 Terra","50.211748","ai-credits","0.01","0.502117","0.502117","0.000000","7000","contoso-eng","","Core Infrastructure","0","0"
"2026-06-18","lyardley","copilot","copilot_ai_credit","Claude Haiku 4.5","505.573197","ai-credits","0.01","5.055732","5.055732","0.000000","7000","contoso-eng","","Claims Platform","0","0"
"2026-06-18","mskelmersdale","copilot","copilot_ai_credit","Claude Haiku 4.5","37.102595","ai-credits","0.01","0.371026","0.371026","0.000000","3000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","mbeauchamp","copilot","copilot_ai_credit","GPT-5.4","458.099775","ai-credits","0.01","4.580998","4.580998","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-18","mbeauchamp","copilot","copilot_ai_credit","Claude Haiku 4.5","520.930749","ai-credits","0.01","5.209307","5.209307","0.000000","7000","contoso-eng","","Member Digital","0","0"
"2026-06-18","mfoxcroft","copilot","copilot_ai_credit","Claude Sonnet 5","58.954683","ai-credits","0.01","0.589547","0.589547","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-18","mfoxcroft","copilot","copilot_ai_credit","Claude Sonnet 5","65.213090","ai-credits","0.01","0.652131","0.652131","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-18","moglethorpe","copilot","copilot_ai_credit","Claude Haiku 4.5","96.098799","ai-credits","0.01","0.960988","0.960988","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-06-18","moglethorpe","copilot","copilot_ai_credit","Claude Sonnet 5","80.852694","ai-credits","0.01","0.808527","0.808527","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-06-18","moglethorpe","copilot","copilot_ai_credit","Claude Sonnet 5","534.240412","ai-credits","0.01","5.342404","5.342404","0.000000","7000","contoso-eng","","Data Platform","0","0"
"2026-06-18","mquibell","copilot","copilot_ai_credit","GPT-5.4","151.344018","ai-credits","0.01","1.513440","1.513440","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","mquibell","copilot","copilot_ai_credit","GPT-5.6 Sol","95.840237","ai-credits","0.01","0.958402","0.958402","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","mquibell","copilot","copilot_ai_credit","GPT-5.6 Sol","438.776913","ai-credits","0.01","4.387769","4.387769","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","mfoxcroft2","copilot","copilot_ai_credit","Gemini 3.1 Pro","1245.277240","ai-credits","0.01","12.452772","12.452772","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-06-18","nabernathy","copilot","coding_agent_ai_credit","Coding Agent model","91.417128","ai-credits","0.01","0.914171","0.914171","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-18","nabernathy","copilot","copilot_ai_credit","GPT-5.6 Terra","157.667403","ai-credits","0.01","1.576674","1.576674","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-18","neversleigh","copilot","copilot_ai_credit","GPT-5.6 Terra","478.774835","ai-credits","0.01","4.787748","4.787748","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","neversleigh","copilot","coding_agent_ai_credit","Coding Agent model","47.568381","ai-credits","0.01","0.475684","0.475684","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","njephson","copilot","copilot_ai_credit","Claude Opus 5","542.937348","ai-credits","0.01","5.429373","5.429373","0.000000","3000","contoso-digital","","Data Platform","0","0"
"2026-06-18","njephson","copilot","copilot_ai_credit","Claude Opus 5","155.203918","ai-credits","0.01","1.552039","1.552039","0.000000","3000","contoso-digital","","Data Platform","0","0"
"2026-06-18","njephson","copilot","copilot_ai_credit","GPT-5.6 Terra","354.381121","ai-credits","0.01","3.543811","3.543811","0.000000","3000","contoso-digital","","Data Platform","0","0"
"2026-06-18","njolliffe","copilot","copilot_ai_credit","GPT-5.4","362.873098","ai-credits","0.01","3.628731","3.628731","0.000000","7000","contoso-data","","Digital Engineering","0","0"
"2026-06-18","normsby","copilot","copilot_ai_credit","GPT-5.6 Sol","76.677380","ai-credits","0.01","0.766774","0.766774","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-06-18","normsby","copilot","copilot_ai_credit","GPT-5.6 Luna","254.146398","ai-credits","0.01","2.541464","2.541464","0.000000","7000","contoso-digital","","Digital Engineering","0","0"
"2026-06-18","odinsdale","copilot","copilot_ai_credit","Gemini 3.1 Pro","322.700138","ai-credits","0.01","3.227001","3.227001","0.000000","3000","contoso-data","","Data Platform","0","0"
"2026-06-18","okettering","copilot","copilot_ai_credit","GPT-5.6 Terra","168.044433","ai-credits","0.01","1.680444","1.680444","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-06-18","okettering","copilot","copilot_ai_credit","GPT-5.6 Sol","118.949655","ai-credits","0.01","1.189497","1.189497","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-06-18","oselwyn","copilot","coding_agent_ai_credit","Coding Agent model","116.079557","ai-credits","0.01","1.160796","1.160796","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","owhitcombe","copilot","copilot_ai_credit","GPT-5.3-Codex","357.719147","ai-credits","0.01","3.577191","3.577191","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","owhitcombe","copilot","copilot_ai_credit","GPT-5.6 Terra","322.239864","ai-credits","0.01","3.222399","3.222399","0.000000","7000","contoso-digital","","Core Infrastructure","0","0"
"2026-06-18","oglossop","copilot","copilot_ai_credit","Gemini 3.1 Pro","595.942765","ai-credits","0.01","5.959428","5.959428","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-06-18","oglossop","copilot","copilot_ai_credit","GPT-5.6 Terra","268.697652","ai-credits","0.01","2.686977","2.686977","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-06-18","oglossop","copilot","copilot_ai_credit","GPT-5.6 Terra","2256.969428","ai-credits","0.01","22.569694","22.569694","0.000000","3000","contoso-data","","Core Infrastructure","0","0"
"2026-06-18","olattimore","copilot","copilot_ai_credit","GPT-5.4","151.523626","ai-credits","0.01","1.515236","1.515236","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-06-18","olattimore","copilot","copilot_ai_credit","GPT-5.6 Sol","394.023568","ai-credits","0.01","3.940236","3.940236","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-06-18","olattimore","copilot","copilot_ai_credit","GPT-5.6 Terra","172.125420","ai-credits","0.01","1.721254","1.721254","0.000000","3000","contoso-eng","","Digital Engineering","0","0"
"2026-06-18","osomerville","copilot","copilot_ai_credit","Claude Sonnet 5","334.329064","ai-credits","0.01","3.343291","3.343291","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-18","osomerville","copilot","copilot_ai_credit","Claude Haiku 4.5","320.530358","ai-credits","0.01","3.205304","3.205304","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-18","osomerville","copilot","coding_agent_ai_credit","Coding Agent model","90.780708","ai-credits","0.01","0.907807","0.907807","0.000000","7000","contoso-digital","","Member Digital","0","0"
"2026-06-18","othackeray","copilot","copilot_ai_credit","GPT-5.6 Terra","148.069113","ai-credits","0.01","1.480691","1.480691","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-06-18","othackeray","copilot","copilot_ai_credit","Claude Sonnet 5","116.849414","ai-credits","0.01","1.168494","1.168494","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-06-18","othackeray","copilot","copilot_ai_credit","Claude Opus 5","259.284208","ai-credits","0.01","2.592842","2.592842","0.000000","7000","contoso-eng","","Clinical Systems","0","0"
"2026-06-18","oshackleton","copilot","copilot_ai_credit","Claude Opus 5","608.872371","ai-credits","0.01","6.088724","6.088724","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-06-18","okembleford","copilot","copilot_ai_credit","GPT-5.4","539.538385","ai-credits","0.01","5.395384","5.395384","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-06-18","okembleford","copilot","coding_agent_ai_credit","Coding Agent model","569.471565","ai-credits","0.01","5.694716","5.694716","0.000000","7000","contoso-digital","","Data Platform","0","0"
"2026-06-18","okettering2","copilot","coding_agent_ai_credit","Coding Agent model","545.435635","ai-credits","0.01","5.454356","5.454356","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","okettering2","copilot","coding_agent_ai_credit","Coding Agent model","163.478685","ai-credits","0.01","1.634787","1.634787","0.000000","3000","contoso-data","","Clinical Systems","0","0"
"2026-06-18","pleverton","copilot","copilot_ai_credit","Claude Sonnet 5","500.078008","ai-credits","0.01","5.000780","5.000780","0.000000","3000","contoso-eng","","Data Platform","0","0"
"2026-06-18","pleverton","copilot","copilot_ai_credit","GPT-5.6 Luna","409.659350","ai-credits","0.01","4.096594","4.096593","0.000000","3000","contoso-eng","","Data Platform","0","0"
"2026-06-18","pleverton","copilot","copilot_ai_credit","GPT-5.3-Codex","262.422343","ai-credits","0.01","2.624223","2.624223","0.000000","3000","contoso-eng","","Data Platform","0","0"
"2026-06-18","pramsbottom","copilot","copilot_ai_credit","GPT-5.6 Terra","216.708172","ai-credits","0.01","2.167082","2.167082","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-18","pramsbottom","copilot","copilot_ai_credit","Claude Sonnet 5","334.224477","ai-credits","0.01","3.342245","3.342245","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-18","pramsbottom","copilot","copilot_ai_credit","Claude Sonnet 5","194.165334","ai-credits","0.01","1.941653","1.941653","0.000000","3000","contoso-eng","","Member Digital","0","0"
"2026-06-18","pmiddleton","copilot","copilot_ai_credit","GPT-5.6 Luna","163.885026","ai-credits","0.01","1.638850","1.638850","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","pmiddleton","copilot","copilot_ai_credit","GPT-5.6 Sol","183.325585","ai-credits","0.01","1.833256","1.833256","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","pmiddleton","copilot","copilot_ai_credit","Gemini 3.1 Pro","110.105761","ai-credits","0.01","1.101058","1.101058","0.000000","7000","contoso-digital","","Clinical Systems","0","0"
"2026-06-18","ppostlethwaite","copilot","copilot_ai_credit","GPT-5.6 Luna","426.001319","ai-credits","0.01","4.260013","4.260013","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-06-18","ppostlethwaite","copilot","copilot_ai_credit","GPT-5.3-Codex","66.647208","ai-credits","0.01","0.666472","0.666472","0.000000","7000","contoso-digital","","Claims Platform","0","0"
"2026-06-18","pbeauchamp","copilot","copilot_ai_credit","GPT-5.6 Terra","341.901962","ai-credits","0.01","3.419020","3.419020","0.000000","7000","contoso-eng","","Digital Engineering","0","0"
"2026-06-19","adinsdale","copilot","copilot_ai_credit","Claude Sonnet 5","268.991869","ai-credits","0.01","2.689919","2.689919","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
"2026-06-19","adinsdale","copilot","copilot_ai_credit","GPT-5.4","290.013286","ai-credits","0.01","2.900133","2.900133","0.000000","3000","contoso-eng","","Clinical Systems","0","0"
